id,borough,neighborhood,block,lot,easement,units,land_sqft,gross_sqft,year_built,sale_price
18146,1,WASHINGTON HEIGHTS UPPER,2179,170, ,0, -  , -  ,1925,360000
18148,1,WASHINGTON HEIGHTS UPPER,2179,170, ,0, -  , -  ,1925,825000
18150,1,WASHINGTON HEIGHTS UPPER,2179,170, ,0, -  , -  ,1925,865000
18151,1,WASHINGTON HEIGHTS UPPER,2179,170, ,0, -  , -  ,1925,600000
18152,1,WASHINGTON HEIGHTS UPPER,2179,170, ,0, -  , -  ,1925, -  
18153,1,WASHINGTON HEIGHTS UPPER,2179,170, ,0, -  , -  ,1925,710000
18154,1,WASHINGTON HEIGHTS UPPER,2179,258, ,0, -  , -  ,1939,596346
18155,1,WASHINGTON HEIGHTS UPPER,2179,261, ,0, -  , -  ,1937,489500
18156,1,WASHINGTON HEIGHTS UPPER,2179,373, ,0, -  , -  ,1954,534000
18157,1,WASHINGTON HEIGHTS UPPER,2179,373, ,0, -  , -  ,1954,565000
18158,1,WASHINGTON HEIGHTS UPPER,2179,373, ,0, -  , -  ,1954,735000
18159,1,WASHINGTON HEIGHTS UPPER,2179,373, ,0, -  , -  ,1954,975000
18160,1,WASHINGTON HEIGHTS UPPER,2179,373, ,0, -  , -  ,1954,536500
18161,1,WASHINGTON HEIGHTS UPPER,2179,373, ,0, -  , -  ,1954,870000
18163,1,WASHINGTON HEIGHTS UPPER,2179,373, ,0, -  , -  ,1954,1100000
18164,1,WASHINGTON HEIGHTS UPPER,2179,373, ,0, -  , -  ,1954,907500
18166,1,WASHINGTON HEIGHTS UPPER,2179,440, ,0, -  , -  ,1935,485000
18168,1,WASHINGTON HEIGHTS UPPER,2179,440, ,0, -  , -  ,1935,303000
18169,1,WASHINGTON HEIGHTS UPPER,2179,440, ,0, -  , -  ,1935,470000
18170,1,WASHINGTON HEIGHTS UPPER,2179,440, ,0, -  , -  ,1935,317500
18171,1,WASHINGTON HEIGHTS UPPER,2179,440, ,0, -  , -  ,1935,650000
18172,1,WASHINGTON HEIGHTS UPPER,2179,440, ,0, -  , -  ,1935,180000
18174,1,WASHINGTON HEIGHTS UPPER,2179,466, ,0, -  , -  ,1936,499000
18175,1,WASHINGTON HEIGHTS UPPER,2179,466, ,0, -  , -  ,1936,749000
18176,1,WASHINGTON HEIGHTS UPPER,2179,466, ,0, -  , -  ,1936,550000
18179,1,WASHINGTON HEIGHTS UPPER,2179,489, ,0, -  , -  ,1942,490000
18181,1,WASHINGTON HEIGHTS UPPER,2179,489, ,0, -  , -  ,1942,640000
18182,1,WASHINGTON HEIGHTS UPPER,2179,489, ,0, -  , -  ,1942,1395000
18183,1,WASHINGTON HEIGHTS UPPER,2179,489, ,0, -  , -  ,1942,505000
18184,1,WASHINGTON HEIGHTS UPPER,2179,489, ,0, -  , -  ,1942,640000
18185,1,WASHINGTON HEIGHTS UPPER,2179,489, ,0, -  , -  ,1942,660000
18186,1,WASHINGTON HEIGHTS UPPER,2179,489, ,0, -  , -  ,1942,490000
18187,1,WASHINGTON HEIGHTS UPPER,2179,489, ,0, -  , -  ,1942,650000
18189,1,WASHINGTON HEIGHTS UPPER,2179,500, ,0, -  , -  ,1928,525000
18190,1,WASHINGTON HEIGHTS UPPER,2179,500, ,0, -  , -  ,1928,332000
18191,1,WASHINGTON HEIGHTS UPPER,2179,500, ,0, -  , -  ,1928,445000
18192,1,WASHINGTON HEIGHTS UPPER,2180,57, ,0, -  , -  ,1968,425000
18193,1,WASHINGTON HEIGHTS UPPER,2180,57, ,0, -  , -  ,1968,280000
18194,1,WASHINGTON HEIGHTS UPPER,2180,57, ,0, -  , -  ,1968,405000
18195,1,WASHINGTON HEIGHTS UPPER,2180,70, ,0, -  , -  ,1920,365000
18196,1,WASHINGTON HEIGHTS UPPER,2180,70, ,0, -  , -  ,1920,849000
18197,1,WASHINGTON HEIGHTS UPPER,2180,82, ,0, -  , -  ,1924, -  
18198,1,WASHINGTON HEIGHTS UPPER,2180,166, ,0, -  , -  ,1939,299000
18199,1,WASHINGTON HEIGHTS UPPER,2180,169, ,0, -  , -  ,1939,400000
18200,1,WASHINGTON HEIGHTS UPPER,2180,169, ,0, -  , -  ,1939,389000
18201,1,WASHINGTON HEIGHTS UPPER,2180,192, ,0, -  , -  ,1939,532000
18203,1,WASHINGTON HEIGHTS UPPER,2180,192, ,0, -  , -  ,1939, -  
18204,1,WASHINGTON HEIGHTS UPPER,2180,326, ,0, -  , -  ,1951,352000
18205,1,WASHINGTON HEIGHTS UPPER,2180,326, ,0, -  , -  ,1951,481650
18207,1,WASHINGTON HEIGHTS UPPER,2180,326, ,0, -  , -  ,1951,255000
18209,1,WASHINGTON HEIGHTS UPPER,2180,326, ,0, -  , -  ,1951,289000
18210,1,WASHINGTON HEIGHTS UPPER,2180,326, ,0, -  , -  ,1951,265000
18212,1,WASHINGTON HEIGHTS UPPER,2180,371, ,0, -  , -  ,1959,667000
18213,1,WASHINGTON HEIGHTS UPPER,2180,450, ,0, -  , -  ,1963,620000
18214,1,WASHINGTON HEIGHTS UPPER,2180,450, ,0, -  , -  ,1963,469000
18215,1,WASHINGTON HEIGHTS UPPER,2180,450, ,0, -  , -  ,1963,611051
18216,1,WASHINGTON HEIGHTS UPPER,2180,450, ,0, -  , -  ,1963,675000
18217,1,WASHINGTON HEIGHTS UPPER,2180,450, ,0, -  , -  ,1963, -  
18218,1,WASHINGTON HEIGHTS UPPER,2180,450, ,0, -  , -  ,1963,635163
18221,1,WASHINGTON HEIGHTS UPPER,2180,522, ,0, -  , -  ,1940,377061
18222,1,WASHINGTON HEIGHTS UPPER,2180,522, ,0, -  , -  ,1940,274097
18225,1,WASHINGTON HEIGHTS UPPER,2180,614, ,0, -  , -  ,1939,530000
18226,1,WASHINGTON HEIGHTS UPPER,2180,614, ,0, -  , -  ,1939,450000
18227,1,WASHINGTON HEIGHTS UPPER,2180,614, ,0, -  , -  ,1939,485000
18228,1,WASHINGTON HEIGHTS UPPER,2180,614, ,0, -  , -  ,1939,915000
18230,1,WASHINGTON HEIGHTS UPPER,2180,614, ,0, -  , -  ,1939,238000
18231,1,WASHINGTON HEIGHTS UPPER,2180,628, ,0, -  , -  ,1939,725000
18232,1,WASHINGTON HEIGHTS UPPER,2180,628, ,0, -  , -  ,1939,475000
18233,1,WASHINGTON HEIGHTS UPPER,2180,628, ,0, -  , -  ,1939,465000
18234,1,WASHINGTON HEIGHTS UPPER,2180,628, ,0, -  , -  ,1939,760000
18235,1,WASHINGTON HEIGHTS UPPER,2180,628, ,0, -  , -  ,1939,775000
18237,1,WASHINGTON HEIGHTS UPPER,2180,633, ,0, -  , -  ,1951,630000
18238,1,WASHINGTON HEIGHTS UPPER,2180,633, ,0, -  , -  ,1951,587000
18239,1,WASHINGTON HEIGHTS UPPER,2180,633, ,0, -  , -  ,1951,376000
18240,1,WASHINGTON HEIGHTS UPPER,2180,633, ,0, -  , -  ,1951,354000
18241,1,WASHINGTON HEIGHTS UPPER,2180,633, ,0, -  , -  ,1951,608122
18242,1,WASHINGTON HEIGHTS UPPER,2180,633, ,0, -  , -  ,1951,350000
18243,1,WASHINGTON HEIGHTS UPPER,2180,633, ,0, -  , -  ,1951,371718
18244,1,WASHINGTON HEIGHTS UPPER,2180,633, ,0, -  , -  ,1951,368230
18245,1,WASHINGTON HEIGHTS UPPER,2180,633, ,0, -  , -  ,1951,425789
18246,1,WASHINGTON HEIGHTS UPPER,2180,633, ,0, -  , -  ,1951,580000
18248,1,WASHINGTON HEIGHTS UPPER,2180,633, ,0, -  , -  ,1951,634240
18249,1,WASHINGTON HEIGHTS UPPER,2180,633, ,0, -  , -  ,1951,477794
18250,1,WASHINGTON HEIGHTS UPPER,2180,633, ,0, -  , -  ,1951,570000
18251,1,WASHINGTON HEIGHTS UPPER,2180,633, ,0, -  , -  ,1951,453583
18252,1,WASHINGTON HEIGHTS UPPER,2180,633, ,0, -  , -  ,1951,450000
18253,1,WASHINGTON HEIGHTS UPPER,2180,633, ,0, -  , -  ,1951,380000
18255,1,WASHINGTON HEIGHTS UPPER,2180,633, ,0, -  , -  ,1951,360977
18257,1,WASHINGTON HEIGHTS UPPER,2180,633, ,0, -  , -  ,1951, -  
18258,1,WASHINGTON HEIGHTS UPPER,2246,110, ,0, -  , -  ,1926, -  
18259,1,WASHINGTON HEIGHTS UPPER,2246,120, ,0, -  , -  ,1920,250000
18260,1,WASHINGTON HEIGHTS UPPER,2246,130, ,0, -  , -  ,1926,765000
18264,1,WASHINGTON HEIGHTS UPPER,2164,1096, ,1, -  , -  ,0,578366
18265,1,WASHINGTON HEIGHTS UPPER,2164,1107, ,1, -  , -  ,0,475000
18266,1,WASHINGTON HEIGHTS UPPER,2164,1114, ,1, -  , -  ,0,545000
18267,1,WASHINGTON HEIGHTS UPPER,2164,1115, ,1, -  , -  ,0,10
18268,1,WASHINGTON HEIGHTS UPPER,2164,1117, ,1, -  , -  ,0,545000
18269,1,WASHINGTON HEIGHTS UPPER,2164,1118, ,1, -  , -  ,0,500
18270,1,WASHINGTON HEIGHTS UPPER,2164,1120, ,1, -  , -  ,0,1150000
18271,1,WASHINGTON HEIGHTS UPPER,2164,1121, ,1, -  , -  ,0, -  
18272,1,WASHINGTON HEIGHTS UPPER,2179,1047, ,1, -  , -  ,1987,450000
18273,1,WASHINGTON HEIGHTS UPPER,2179,1049, ,1, -  , -  ,1987,400000
18274,1,WASHINGTON HEIGHTS UPPER,2179,1055, ,1, -  , -  ,1987,330000
18275,1,WASHINGTON HEIGHTS UPPER,2179,1080, ,1, -  , -  ,1987, -  
18276,1,WASHINGTON HEIGHTS UPPER,2179,1082, ,1, -  , -  ,1987,690000
18277,1,WASHINGTON HEIGHTS UPPER,2179,1210, ,1, -  , -  ,2002,350000
18278,1,WASHINGTON HEIGHTS UPPER,2180,1241, ,1, -  , -  ,2003, -  
18279,1,WASHINGTON HEIGHTS UPPER,2180,1266, ,1, -  , -  ,2003,730000
18280,1,WASHINGTON HEIGHTS UPPER,2180,1419, ,1, -  , -  ,1954,545000
18281,1,WASHINGTON HEIGHTS UPPER,2180,1422, ,1, -  , -  ,1954,570000
18283,1,WASHINGTON HEIGHTS UPPER,2180,1505, ,1, -  , -  ,1939,491790
18284,1,WASHINGTON HEIGHTS UPPER,2180,1508, ,1, -  , -  ,1939,660000
18285,1,WASHINGTON HEIGHTS UPPER,2180,1510, ,1, -  , -  ,1939,571238
18286,1,WASHINGTON HEIGHTS UPPER,2180,1511, ,1, -  , -  ,1939,544763
18288,1,WASHINGTON HEIGHTS UPPER,2180,1519, ,1, -  , -  ,1939,576635
18289,1,WASHINGTON HEIGHTS UPPER,2180,1526, ,1, -  , -  ,1939,455000
18290,1,WASHINGTON HEIGHTS UPPER,2180,1529, ,1, -  , -  ,1939,566147
18291,1,WASHINGTON HEIGHTS UPPER,2180,1539, ,1, -  , -  ,1939,775000
18293,1,WASHINGTON HEIGHTS UPPER,2180,1540, ,1, -  , -  ,1939,550000
18295,1,WASHINGTON HEIGHTS UPPER,2180,1544, ,1, -  , -  ,1939,594658
18296,1,WASHINGTON HEIGHTS UPPER,2180,1551, ,1, -  , -  ,1939,560000
18297,1,WASHINGTON HEIGHTS UPPER,2180,1559, ,1, -  , -  ,1939,475000
18298,1,WASHINGTON HEIGHTS UPPER,2180,1565, ,1, -  , -  ,1939,400530
18299,1,WASHINGTON HEIGHTS UPPER,2154,88, ,5,1873,3746,1915, -  
18300,1,WASHINGTON HEIGHTS UPPER,2166,53, ,6,1450,5050,1911,2000000
18301,1,WASHINGTON HEIGHTS UPPER,2154,18, ,1,1260,1080,1990, -  
18303,1,WASHINGTON HEIGHTS UPPER,2149,23, ,1,29775,253942,1969, -  
18304,1,WASHINGTON HEIGHTS UPPER,2156,48, ,1,25875,140260,1967, -  
18305,1,WASHINGTON HEIGHTS UPPER,2180,1202, ,1, -  , -  ,2005, -  
18306,2,BATHGATE,3030,65, ,1,1622,1587,1899,140000
18307,2,BATHGATE,3036,13, ,1,3525,1764,1899,420000
18308,2,BATHGATE,3043,55, ,1,2356,2047,1901,127000
18310,2,BATHGATE,3046,52, ,1,2329,1431,1901,231244
18311,2,BATHGATE,3048,27, ,1,1209,1048,1901,0
18312,2,BATHGATE,3048,28, ,1,1209,1048,1901,290000
18313,2,BATHGATE,3053,105, ,1,922,1248,1901,0
18314,2,BATHGATE,2912,151, ,2,2000,2400,1993,0
18316,2,BATHGATE,2929,136, ,2,2265,2394,1995,530000
18317,2,BATHGATE,3029,14, ,3,3314,2800,1899,400000
18319,2,BATHGATE,3030,150, ,3,1620,3240,1931,700000
18320,2,BATHGATE,3035,130, ,2,1790,2340,1998,0
18321,2,BATHGATE,3039,18, ,2,1800,1944,1910,500000
18322,2,BATHGATE,3039,19, ,2,1800,1944,1910,875025
18323,2,BATHGATE,3039,30, ,2,741,2133,2006,540625
18324,2,BATHGATE,3045,16, ,2,1429,1872,1910,250000
18325,2,BATHGATE,3046,7, ,2,3732,2901,2000,494000
18326,2,BATHGATE,3047,9, ,2,1258,2340,1901,240000
18327,2,BATHGATE,3048,23, ,2,1712,1580,1901,200000
18328,2,BATHGATE,3053,4, ,2,1380,2805,1901,18000
18329,2,BATHGATE,3053,5, ,2,1420,2805,1901,290000
18331,2,BATHGATE,3053,5, ,2,1420,2805,1901,0
18333,2,BATHGATE,3031,145, ,3,1784,2302,2004,0
18334,2,BATHGATE,3031,145, ,3,1784,2302,2004,545000
18335,2,BATHGATE,3037,37, ,3,3525,2160,1899,299000
18337,2,BATHGATE,3039,61, ,3,1638,3240,2007,0
18339,2,BATHGATE,3044,51, ,3,2880,3132,1910,0
18340,2,BATHGATE,3047,29, ,3,1650,3316,2005,600000
18341,2,BATHGATE,3050,6, ,3,1331,2244,1901,0
18342,2,BATHGATE,3050,28, ,3,1250,2730,2003,689399
18343,2,BATHGATE,3050,128, ,3,1250,2730,2003,460000
18344,2,BATHGATE,3053,120, ,3,1334,2936,2005,0
18345,2,BATHGATE,3053,121, ,3,1269,2936,2005,0
18347,2,BATHGATE,3031,19, ,8,3002,8884,1931,1315000
18348,2,BATHGATE,3036,53, ,4,7250,4187,1899,400000
18349,2,BATHGATE,3037,57, ,13,3525,9630,1910,1980000
18350,2,BATHGATE,3039,60, ,12,3276,9792,1911,1875000
18351,2,BATHGATE,3040,10, ,27,5000,22000,1926,4052000
18354,2,BATHGATE,3035,48, ,0,0,0,1935,40000
18355,2,BATHGATE,3035,48, ,0,0,0,1935,40000
18356,2,BATHGATE,3044,40, ,0,0,0,1941,60000
18358,2,BATHGATE,3030,156, ,2,4024,1584,1931,0
18359,2,BATHGATE,2899,29, ,1,11087,11349,1930,1800000
18360,2,BATHGATE,2924,30, ,1,7576,7520,1954,0
18361,2,BATHGATE,3029,37, ,1,1578,3154,1997,375000
18362,2,BATHGATE,3044,73, ,1,8288,16380,1931,3000000
18363,2,BATHGATE,2899,1, ,2,5100,8804,1930,1700000
18365,2,BATHGATE,2918,32, ,1,3852,3852,1931,0
18366,2,BATHGATE,2924,7, ,1,36086,6480,1931,0
18367,2,BATHGATE,2924,10, ,1,9240,7225,1990,0
18368,2,BATHGATE,3031,66, ,1,5490,4984,1912,800000
18369,2,BATHGATE,3034,12, ,1,8775,5980,1925,1900000
18370,2,BATHGATE,3034,15, ,1,8100,7500,1931,0
18371,2,BATHGATE,3028,13, ,0,5945,0,0,1200000
18372,2,BATHGATE,2927,6, ,1,2500,7000,1931,400000
18374,2,BAYCHESTER,4707,74, ,1,1785,1018,1945,325000
18375,2,BAYCHESTER,4707,75, ,1,1786,1018,1945,127000
18376,2,BAYCHESTER,4710,1, ,1,2759,1998,1945,400000
18377,2,BAYCHESTER,4715,13, ,1,3010,1690,1950,0
18378,2,BAYCHESTER,4715,51, ,1,1937,1690,1950,0
18379,2,BAYCHESTER,4723,5, ,1,1918,1024,1945,215982
18380,2,BAYCHESTER,4724,40, ,2,2465,2112,1950,599000
18381,2,BAYCHESTER,4724,40, ,2,2465,2112,1950,326000
18382,2,BAYCHESTER,4724,55, ,1,2662,2100,1950,0
18383,2,BAYCHESTER,4733,16, ,1,1900,1254,1940,350000
18384,2,BAYCHESTER,4733,20, ,1,1900,1254,1940,317200
18385,2,BAYCHESTER,4733,89, ,1,1900,1254,1940,340000
18387,2,BAYCHESTER,4734,12, ,1,2350,1799,1940,48550
18388,2,BAYCHESTER,4734,23, ,1,1900,1738,1940,305000
18391,2,BAYCHESTER,4734,35, ,1,2258,2430,1930,80000
18392,2,BAYCHESTER,4734,35, ,1,2258,2430,1930,12000
18393,2,BAYCHESTER,4734,51, ,1,1900,1567,1940,345000
18394,2,BAYCHESTER,4734,64, ,1,1900,1681,1940,325000
18395,2,BAYCHESTER,4734,67, ,1,1900,1681,1940,335000
18396,2,BAYCHESTER,4734,73, ,1,1728,1280,1955,374000
18397,2,BAYCHESTER,4734,110, ,1,2300,1782,1955,293944
18398,2,BAYCHESTER,4734,110, ,1,2300,1782,1955,500
18400,2,BAYCHESTER,4735,44, ,1,2550,1920,1930,315000
18401,2,BAYCHESTER,4735,60, ,1,1900,1681,1930,380000
18402,2,BAYCHESTER,4736,41, ,1,1900,1795,1935,10
18403,2,BAYCHESTER,4736,162, ,1,1775,1585,1935,0
18404,2,BAYCHESTER,4737,22, ,1,1900,1406,1945,0
18405,2,BAYCHESTER,4737,28, ,1,1900,1406,1945,340000
18406,2,BAYCHESTER,4739,55, ,1,2000,2220,1950,0
18407,2,BAYCHESTER,4740,37, ,1,2500,1736,1935,430000
18408,2,BAYCHESTER,4741,8, ,1,2025,1280,1920,0
18409,2,BAYCHESTER,4741,23, ,1,2000,1280,1920,0
18410,2,BAYCHESTER,4742,14, ,1,2300,1260,1950,245000
18411,2,BAYCHESTER,4743,29, ,1,1800,1782,1950,300000
18415,2,BAYCHESTER,4745,30, ,1,2701,1096,1910,420000
18416,2,BAYCHESTER,4746,46, ,1,1800,1260,1950,356000
18417,2,BAYCHESTER,4747,3, ,1,1800,1690,1955,0
18419,2,BAYCHESTER,4747,30, ,1,2850,1056,1940,182000
18420,2,BAYCHESTER,4747,33, ,1,1710,1368,1955,370000
18421,2,BAYCHESTER,4749,15, ,1,1710,1714,1955,455000
18422,2,BAYCHESTER,4749,15, ,1,1710,1714,1955,247000
18423,2,BAYCHESTER,4750,1, ,1,2798,1782,1950,579000
18424,2,BAYCHESTER,4750,1, ,1,2798,1782,1950,170000
18425,2,BAYCHESTER,4750,34, ,1,1710,1539,1950,271000
18426,2,BAYCHESTER,4750,36, ,1,1710,1890,1950,217500
18427,2,BAYCHESTER,4750,61, ,1,1710,1890,1950,0
18429,2,BAYCHESTER,4756,37, ,1,1470,992,1963,295000
18430,2,BAYCHESTER,4765,1, ,1,2267,1116,1955,0
18431,2,BAYCHESTER,4766,33, ,1,2502,1224,1935,378000
18433,2,BAYCHESTER,4774,30, ,1,1710,1690,1950,454000
18434,2,BAYCHESTER,4774,30, ,1,1710,1690,1950,270000
18435,2,BAYCHESTER,4775,37, ,1,1120,1384,1955,270000
18436,2,BAYCHESTER,4775,38, ,1,1516,1384,1955,348000
18438,2,BAYCHESTER,4775,134, ,1,1120,1384,1955,238000
18439,2,BAYCHESTER,4775,138, ,1,2565,1584,1955,383250
18440,2,BAYCHESTER,4778,14, ,1,3642,1268,1950,10
18441,2,BAYCHESTER,4778,40, ,1,3650,1268,1950,1
18442,2,BAYCHESTER,4780,39, ,1,2651,1260,1960,437000
18443,2,BAYCHESTER,4780,46, ,1,2651,1260,1960,320000
18444,2,BAYCHESTER,4781,14, ,1,1723,1116,1955,360000
18445,2,BAYCHESTER,4781,32, ,1,1692,1674,1955,393000
18447,2,BAYCHESTER,4781,35, ,1,1692,1674,1955,245000
18448,2,BAYCHESTER,4784,63, ,1,2401,1178,1960,357000
18449,2,BAYCHESTER,4787,14, ,1,3555,1324,1925,330000
18450,2,BAYCHESTER,4788,17, ,1,3555,1380,1935,420000
18451,2,BAYCHESTER,4790,33, ,1,2002,855,1910,175000
18452,2,BAYCHESTER,4791,32, ,1,3788,870,1910,784000
18453,2,BAYCHESTER,4794,30, ,1,5004,1294,1925,570000
18455,2,BAYCHESTER,4794,48, ,1,4750,550,1935,0
18456,2,BAYCHESTER,4794,51, ,1,2375,2310,1935,0
18458,2,BAYCHESTER,4795,53, ,1,2205,1320,1960,417000
18460,2,BAYCHESTER,4796,6, ,1,2500,2870,2015,515000
18461,2,BAYCHESTER,4796,6, ,1,2500,2870,2015,0
18462,2,BAYCHESTER,4796,71, ,1,1710,1744,1955,430000
18463,2,BAYCHESTER,4803,44, ,1,1520,1088,1955,375000
18464,2,BAYCHESTER,4886,54, ,1,2375,703,1930,0
18467,2,BAYCHESTER,4897,80, ,1,4297,1200,1920,460000
18468,2,BAYCHESTER,4898,42, ,1,1800,1534,1955,0
18470,2,BAYCHESTER,4900,9, ,1,3900,920,1920,419700
18471,2,BAYCHESTER,4902,5, ,1,2033,1280,1950,0
18472,2,BAYCHESTER,4918,27, ,1,2900,968,1920,450000
18473,2,BAYCHESTER,4940,45, ,1,1563,1714,1961,405000
18474,2,BAYCHESTER,4944,45, ,1,2175,640,1932,280000
18475,2,BAYCHESTER,4944,52, ,1,6289,1072,1925,355000
18478,2,BAYCHESTER,4950,60, ,1,1806,1349,1925,310000
18479,2,BAYCHESTER,4951,10, ,1,2633,1184,1930,120000
18480,2,BAYCHESTER,4951,14, ,1,2500,896,1930,390000
18481,2,BAYCHESTER,4951,14, ,1,2500,896,1930,0
18483,2,BAYCHESTER,4952,48, ,1,2780,1024,1925,325000
18484,2,BAYCHESTER,4956,46, ,1,1710,1116,1959,241500
18485,2,BAYCHESTER,4959,25, ,1,2375,1479,1931,485000
18486,2,BAYCHESTER,4960,37, ,1,4750,1408,1935,0
18487,2,BAYCHESTER,4960,63, ,1,2500,1654,1920,245000
18488,2,BAYCHESTER,4960,78, ,2,2500,1394,1964,0
18489,2,BAYCHESTER,4961,4, ,1,2500,1858,1952,392200
18490,2,BAYCHESTER,4961,23, ,1,2500,1424,1920,27000
18491,2,BAYCHESTER,4962,27, ,1,2500,1240,1925,390000
18493,2,BAYCHESTER,4962,67, ,1,3333,1512,1939,243360
18494,2,BAYCHESTER,4967,53, ,1,8873,1170,1951,420000
18496,2,BAYCHESTER,4970,6, ,1,2760,1056,1925,315000
18498,2,BAYCHESTER,4977,20, ,1,2375,1341,1930,400000
18499,2,BAYCHESTER,4979,12, ,1,1710,1152,1940,449000
18500,2,BAYCHESTER,4979,12, ,1,1710,1152,1940,265161
18501,2,BAYCHESTER,4979,31, ,1,1710,1152,1940,282500
18502,2,BAYCHESTER,4980,84, ,1,2500,1340,1925,375000
18503,2,BAYCHESTER,4981,2, ,1,1800,1690,1960,250000
18504,2,BAYCHESTER,4983,23, ,1,2375,1224,1930,499900
18505,2,BAYCHESTER,4983,23, ,1,2375,1224,1930,190000
18506,2,BAYCHESTER,4983,27, ,1,4750,1400,1920,485000
18509,2,BAYCHESTER,4984,63, ,1,2500,1930,1935,457000
18510,2,BAYCHESTER,4985,31, ,1,2500,1140,1935,281000
18511,2,BAYCHESTER,4985,76, ,1,1670,1156,1960,338000
18512,2,BAYCHESTER,4985,176, ,1,1718,1088,1960,395200
18513,2,BAYCHESTER,4990,62, ,1,1558,2240,1960,174300
18514,2,BAYCHESTER,4991,7, ,1,8530,1200,1920,0
18517,2,BAYCHESTER,5227,3, ,1,3750,1712,1955,410000
18519,2,BAYCHESTER,5270,6, ,1,6250,1696,1920,500000
18520,2,BAYCHESTER,5270,9, ,2,5000,1216,1930,700000
18521,2,BAYCHESTER,5270,61, ,1,2500,861,1915,240000
18522,2,BAYCHESTER,5273,21, ,1,4755,1487,1959,337400
18523,2,BAYCHESTER,5653,10, ,1,5000,707,1940,320000
18524,2,BAYCHESTER,5654,326, ,1,4500,750,1950,370000
18525,2,BAYCHESTER,4708,53, ,2,1900,2125,1945,340000
18526,2,BAYCHESTER,4711,179, ,2,2691,2842,2003,334000
18527,2,BAYCHESTER,4714,47, ,2,2593,2643,1945,10
18528,2,BAYCHESTER,4714,54, ,2,2550,2643,1945,0
18529,2,BAYCHESTER,4715,32, ,2,2375,2110,1950,0
18531,2,BAYCHESTER,4715,36, ,2,2375,1810,1920,435000
18533,2,BAYCHESTER,4716,38, ,2,2709,2400,1899,585000
18534,2,BAYCHESTER,4716,38, ,2,2709,2400,1899,260000
18535,2,BAYCHESTER,4717,38, ,2,2850,2110,1950,588000
18536,2,BAYCHESTER,4717,88, ,2,1710,1912,1950,0
18537,2,BAYCHESTER,4719,18, ,2,2375,1640,1925,0
18539,2,BAYCHESTER,4723,23, ,2,2390,3419,1999,0
18540,2,BAYCHESTER,4724,14, ,2,2288,1320,1930,0
18541,2,BAYCHESTER,4725,15, ,2,1710,1912,1955,0
18542,2,BAYCHESTER,4728,27, ,2,4200,3300,1970,0
18543,2,BAYCHESTER,4728,27, ,2,4200,3300,1970,645000
18544,2,BAYCHESTER,4729,52, ,2,2850,3300,1910,613600
18545,2,BAYCHESTER,4729,62, ,2,6661,2600,1955,500000
18547,2,BAYCHESTER,4735,18, ,2,2500,3080,1930,200
18549,2,BAYCHESTER,4739,1, ,2,2000,2499,1950,635000
18550,2,BAYCHESTER,4739,1, ,2,2000,2499,1950,344760
18551,2,BAYCHESTER,4739,53, ,2,2658,1976,1930,535000
18552,2,BAYCHESTER,4740,6, ,2,2056,2195,1930,215000
18553,2,BAYCHESTER,4740,29, ,2,5000,1631,1956,630000
18555,2,BAYCHESTER,4741,38, ,2,2500,2160,1920,431379
18556,2,BAYCHESTER,4743,45, ,2,2642,1722,1950,529000
18557,2,BAYCHESTER,4743,45, ,2,2642,1722,1950,276000
18558,2,BAYCHESTER,4743,60, ,2,2000,2385,1950,285000
18560,2,BAYCHESTER,4744,49, ,2,2300,2156,1930,625000
18561,2,BAYCHESTER,4744,52, ,2,2335,1824,1940,0
18562,2,BAYCHESTER,4744,57, ,2,2352,1824,1940,0
18563,2,BAYCHESTER,4746,12, ,2,2200,1475,1955,0
18564,2,BAYCHESTER,4746,15, ,2,2650,1475,1955,0
18565,2,BAYCHESTER,4746,33, ,2,1800,1260,1950,523000
18566,2,BAYCHESTER,4747,54, ,2,4250,3073,1930,545700
18567,2,BAYCHESTER,4748,17, ,2,4750,2880,1970,680000
18568,2,BAYCHESTER,4748,17, ,2,4750,2880,1970,300000
18570,2,BAYCHESTER,4753,25, ,2,2183,3073,2000,10
18571,2,BAYCHESTER,4755,19, ,2,1920,2585,1970,515000
18573,2,BAYCHESTER,4760,17, ,2,2500,2280,1955,490000
18574,2,BAYCHESTER,4760,22, ,2,2500,2040,2008,615000
18575,2,BAYCHESTER,4760,121, ,2,2500,2040,2008,599000
18577,2,BAYCHESTER,4763,25, ,2,2688,1461,1950,0
18578,2,BAYCHESTER,4764,14, ,2,2424,2058,2007,575000
18579,2,BAYCHESTER,4764,14, ,2,2424,2058,2007,0
18580,2,BAYCHESTER,4767,38, ,2,2377,3654,1920,0
18581,2,BAYCHESTER,4767,52, ,2,2375,1520,1910,466000
18582,2,BAYCHESTER,4769,55, ,2,2375,1558,1920,338000
18583,2,BAYCHESTER,4773,6, ,2,1853,1596,1960,377000
18584,2,BAYCHESTER,4774,37, ,2,1895,1800,1950,218500
18586,2,BAYCHESTER,4775,32, ,2,2477,1584,1955,599000
18587,2,BAYCHESTER,4775,41, ,2,2700,2880,1960,520000
18588,2,BAYCHESTER,4776,3, ,2,3420,3327,1960,620000
18589,2,BAYCHESTER,4776,12, ,2,1895,2310,1960,610000
18590,2,BAYCHESTER,4776,12, ,2,1895,2310,1960,349830
18591,2,BAYCHESTER,4778,152, ,2,2518,2497,2004,457000
