,company,dropoff_census_tract,dropoff_centroid_latitude,dropoff_centroid_location,dropoff_centroid_longitude,dropoff_community_area,extras,fare,payment_type,pickup_census_tract,pickup_centroid_latitude,pickup_centroid_location,pickup_centroid_longitude,pickup_community_area,taxi_id,tips,tolls,trip_end_timestamp,trip_id,trip_miles,trip_seconds,trip_start_timestamp,trip_total,PickupHour,PickupMin,PickupTime
327,Choice Taxi Association,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,0,11,Credit Card,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,b36241d07345ec7e4800cc89d4864f6f944018ce13b7af45cc6414c315f343bf1b157f987f755e66ccd163c4ed883d69530531e0027f5fe9f4811f2b9b82cfec,2.2,0,2017-07-07T01:00:00.000,a0991a6692f8f23ad951f5984ff4416d347dfdd7,3,780,2017-07-07T00:45:00.000,13.2,,,
328,Taxi Affiliation Services,,41.89060885,"{'type': 'Point', 'coordinates': [-87.7560467111, 41.8906088526]}",-87.75604671,25,0,23,Credit Card,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,cc5330b266a2b3e042e5bc50b1dadb4f4e03db62f8cbd1010e986946aae90f1fa60344c044657706c127b1111e0cc2d7273caa006e37c9d39aa150a34ce3b049,2,0,2017-07-07T01:15:00.000,a85c631487b292e67a06cb00ee395d64547f6e6d,7.6,1620,2017-07-07T00:45:00.000,25,,,
329,Northwest Management LLC,17031081700,41.89204214,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",-87.63186395,8,2,6.5,Credit Card,17031280100,41.88530002,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}",-87.64280847,28,2c7b6417590ddd78eae6696ef4c9dead5dca8cbbc126e46a444350531520692779f96569a32a390744fef32a37986c70463a3b97c71b9e026932f029d7cd7488,2,0,2017-07-07T00:45:00.000,afc96aa9fbc596ee50c5acc1083581ddd4c7c424,1.3,360,2017-07-07T00:45:00.000,10.5,,,
330,,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,0,19,Cash,,41.96581197,"{'type': 'Point', 'coordinates': [-87.6558787862, 41.96581197]}",-87.65587879,3,cb2962028f904da7176a904550dcaf595d78fc9ffeaacd215a87323651cb7cd2ad8eaede0a41d298ca770afecf6c53d8dc3a2ffebb2efcce45a35a182532c535,0,0,2017-07-07T00:45:00.000,b1af667e2145d616f0926f6472e7077746e700da,6.8,720,2017-07-07T00:45:00.000,19,,,
331,,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,2,10.25,Cash,,41.92268628,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}",-87.64948873,7,1147903107a545f4f4bdd87989e636c520c7f9a08f8342756d7e82378145f43a86f3db41e0ff1bce20967725d523d7a54354b5dcf9a98651d5edb67ead310052,0,0,2017-07-07T01:00:00.000,bd58b287538a27089a964eecc1c4ec41402fbe39,2.7,780,2017-07-07T00:45:00.000,12.25,,,
332,,,41.92276062,"{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}",-87.69915534,22,1.5,7.5,Cash,,41.92276062,"{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}",-87.69915534,22,4e1cc47be197da1762ea9877e4b007495e43e8233dd5840fddbbea8030ec1d3c27f71ea3569542ec0e9f30f7a01c6a35423c8aadaaa3c0edb82383d68eafa390,0,0,2017-07-07T01:00:00.000,be4aa3b59b03852077c03a8eec9273e4be491374,1.6,403,2017-07-07T00:45:00.000,9,,,
333,Dispatch Taxi Affiliation,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,0,13,Credit Card,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,e3dfdc6273b53e7bea4294c159fb810c907ffcd2aba9ba580914be6aca534a38517bce181b7b6ce5e54641bb6cef28316c6a9ea94add0893bcbadf74b373ba73,3.25,0,2017-07-07T00:45:00.000,bf1c35effdccd6ba6085f1032586fb218ea611cb,4.1,720,2017-07-07T00:45:00.000,16.25,,,
334,Northwest Management LLC,17031320100,41.88498719,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",-87.62099291,32,1,6.75,Cash,17031081700,41.89204214,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",-87.63186395,8,1f7013cdde4f526253df066ec65f39c6c5d8b20782091c538136d3e0ba208c61c40c33224ff8dad905527b1488002153056d932f60ab4f494e90b4b3f59e6830,0,0,2017-07-07T01:00:00.000,c8b9c74e199f1186f93d3af2319cc04984a2668b,1.2,360,2017-07-07T00:45:00.000,7.75,,,
335,Taxi Affiliation Services,,41.92268628,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}",-87.64948873,7,0,11.5,Credit Card,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,23f0847e32b1c842929ae61f85b102b3e9baab79a7f6ac4680948c7798e9e2b0801d0524308803c0acfd958265db9f3507fa2d03b41ea65028510e3cac8aebe2,2.3,0,2017-07-07T00:45:00.000,c90399dfa19c8fa3f13caaacc49e0390a034702b,2.9,780,2017-07-07T00:45:00.000,13.8,,,
336,,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,0,13,Credit Card,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,b96df94a20a5f752deffaa88b4ca9702ec7df0fd8ba7ab1f0e84039b0e7906b0529bed773cf2d4ee447c4bd2bfce3a27943b372a0487ee66ecb2c55d3ed524b0,2,0,2017-07-07T01:00:00.000,cde768bcb199427c8af3aad8bca2393d2bd0e593,4.29,447,2017-07-07T00:45:00.000,15.5,,,
337,,,41.87400538,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",-87.66351755,28,0,8.5,Credit Card,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,a6f3697d4aa419bfd2e5feb1e7c32da2de061d0a26c5e3d878e6610742421fddce52856d6a907d6c8f4e089ab4bde17f8db0b70c166961d87a7663a189f8591a,2,0,2017-07-07T00:45:00.000,d195f2981c7efa51e10b3482797afe166a9ed91c,1.82,480,2017-07-07T00:45:00.000,11,,,
338,,17031842200,41.9049353,"{'type': 'Point', 'coordinates': [-87.6499072264, 41.9049353016]}",-87.64990723,8,0,8.25,Cash,17031833000,41.88528132,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",-87.6572332,28,f86da6500edc020c8e0fef6be42bd747e0c7316b59e32fd4069019a55dbcd7cfafd76a48da4ac3a09a16947df485c466e9d97dbab7c6ca7649b0d3deb2669a71,0,0,2017-07-07T00:45:00.000,d2ce45d8c9a5c327e8e15d509735027010b60194,2.04,435,2017-07-07T00:45:00.000,8.25,,,
339,,,42.00157103,"{'type': 'Point', 'coordinates': [-87.6950125892, 42.001571027]}",-87.69501259,2,5,8.25,Cash,,42.00157103,"{'type': 'Point', 'coordinates': [-87.6950125892, 42.001571027]}",-87.69501259,2,24515782c70f09819506a7724a57e77c78fea60c4dc91d5ded0c5ba8293b368b39b17e5b1ea2ea7ee81f9a4e6351a6741a2cc7c2055165a943d11113b0009509,0,0,2017-07-07T00:45:00.000,d7e5cdc2a14c1a7905b528f6848f7c0156a6fd1c,2.1,480,2017-07-07T00:45:00.000,13.25,,,
340,KOAM Taxi Association,,41.99393013,"{'type': 'Point', 'coordinates': [-87.7583535876, 41.9939301285]}",-87.75835359,12,4,23,Credit Card,,41.98026432,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}",-87.9136246,76,b59700b8aca5df0c55ea6469ea98eb46d75e6f80b2eecc6ec7a22df8c0978f8736933579c1cb04e2c249f2ac2d79f7dadd4c7b24d298dd3266b0fadb7a8bb01e,4,0,2017-07-07T01:00:00.000,d8f8e1c7bb93d96bd09e9caf097f36c97557232a,8.6,900,2017-07-07T00:45:00.000,31,,,
341,3011 - 66308 JBL Cab Inc.,,41.92268628,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}",-87.64948873,7,1,15.25,Cash,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,1f041942ef7c61fea34c62c89aea8231e4277ca158d54ef1a738be59f3099e32f7f6626f22cdd82e425bdff13f179feb3f1b12f34b8c1addd999239551c17d2d,0,0,2017-07-07T01:00:00.000,d9c108801c84c4fb3049a5cba3c0f44f705c575c,4.8,780,2017-07-07T00:45:00.000,16.25,,,
342,Dispatch Taxi Affiliation,,41.95358213,"{'type': 'Point', 'coordinates': [-87.7234523905, 41.9535821253]}",-87.72345239,16,0,15.25,Cash,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,b8ca31c6f41e75e387b430696071be73035ce88dd37c1a1072c83ff21e25a9427d57d868ca0a4fc3c52ef336bcf29b14ff1ee3d86c873a76966a423aa9770f06,0,0,2017-07-07T01:00:00.000,ddc67a153cb776d001546fcb8aa8cf219f2bf2e2,4.5,1080,2017-07-07T00:45:00.000,15.25,,,
343,Choice Taxi Association,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,0,7,Credit Card,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,a149c6df861b2eff6f27491e024e37d2c3705aa5399c316c0cb9b8d414ae1cda25b22c3d3dc2d2e4ae79c05c4567446f3245aac0a65e8703aa4ec31bc505ec0e,2,0,2017-07-07T01:00:00.000,dde2d608e886622889c4f0fb22c174eb82812154,1.4,360,2017-07-07T00:45:00.000,9,,,
344,,17031081403,41.89092203,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",-87.61886836,8,0,7.5,Cash,17031081202,41.90278805,"{'type': 'Point', 'coordinates': [-87.6261455896, 41.9027880476]}",-87.62614559,8,4f78222d267c08ee7267810e5f3f2241dc61bf1396d036c6189ff55bcaae7cdfa05b4acffb30de62a7062274c8eb0d56ae93a1abf01e9d19abcbb7ede28380f1,0,0,2017-07-07T00:45:00.000,e490256f4e36022a67fd144e8a6639fa82392f86,1.4,480,2017-07-07T00:45:00.000,7.5,,,
345,Northwest Management LLC,17031839100,41.88099447,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",-87.63274649,32,0,7.25,Cash,17031281900,41.87925508,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",-87.642649,28,1e0f9d73609c308efb157811e55606b26b659aa59c5d63ff74c655b68e29c353f63b3fc35ec19b95ce6bbe6524664169734869c49299558b5dd85ad6eff08708,0,0,2017-07-07T01:00:00.000,e68b87380b579492c47fbfd8d847e18edae12e9c,1.4,480,2017-07-07T00:45:00.000,7.25,,,
346,KOAM Taxi Association,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,0,7.75,Credit Card,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,a6933a521ec43019d92484b3139dd5d7efd12ff2af2aaf5efa29566c6be9f3fcdfa16c808aac9a08d4da3f2eeaddee8104fc227cfd5ba9455adc7658705039b3,2,0,2017-07-07T00:45:00.000,e7e1f1dc6c622a5add2781faeb6f536cecb33862,1.7,420,2017-07-07T00:45:00.000,9.75,,,
347,Taxi Affiliation Services,,41.81294894,"{'type': 'Point', 'coordinates': [-87.6178596758, 41.8129489392]}",-87.61785968,38,4,56.75,Credit Card,,41.98026432,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}",-87.9136246,76,0cb15664f1748181dc8d0b9cd9f705c8f22df16dda4141f84db99f984a0d6df64e6f4b611516b3462981df12f5430978ed9184eb1315311a9420ac71bd319798,12.15,0,2017-07-07T01:15:00.000,ebacaef7beabf959b7db1dfca5f12532a60cfef2,1.4,1740,2017-07-07T00:45:00.000,72.9,,,
348,Northwest Management LLC,,41.87400538,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",-87.66351755,28,0,7,Credit Card,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,485ec11b72855453077ac1fd6e15a17623bf50ba5df4f13333e2cd50977b40ac4ed3d1519efaf6d2d55b44c5b18a6e82df668b74f5d9a4ee31fa30c3137cbfff,1,0,2017-07-07T01:00:00.000,ef400114e668bb2a9e84e63a1c99fd44ff0e09f6,1.5,420,2017-07-07T00:45:00.000,8,,,
349,,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,1.5,7.5,Cash,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,19655fd31d40194e47149216a80a50b3122d99b300ff7d0dcf3c0a4d91314d2924b820894b2627f06b6b53d196f6e972784281f28a548c4c59f71b0b30ba9ddf,0,0,2017-07-07T01:00:00.000,f4c64213c11709eb8c57b003263659cdd728d9f6,1.5,540,2017-07-07T00:45:00.000,9,,,
350,Northwest Management LLC,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,1,15.5,Cash,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,8896af10a4eb11443de2996646e28c69acd22036414c3ba8e6768a5cfb18e1c4736c744678f4b1453dba05c5386f7c9adfe6ffb696df1fa97023e123e31e32f5,0,0,2017-07-07T01:00:00.000,f7ee97a264df3e739802d16b3d4d518bdb786149,5,840,2017-07-07T00:45:00.000,16.5,,,
351,Choice Taxi Association,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,1,8.75,Credit Card,,41.87400538,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",-87.66351755,28,d670c3ef208ea463741708bc0ba858b96c2d2c3389fe60db1e4b7af022e55304330a9f5e6a37e1b693fa103b7457ba4bdd5b15eb69d5c0e1d4a58b1cc54d0375,2,0,2017-07-07T01:00:00.000,f884761607a457c486fec2a3ce9cd4a261a3c54d,2.1,480,2017-07-07T00:45:00.000,11.75,,,
352,Taxi Affiliation Services,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,0,10,Credit Card,,41.92268628,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}",-87.64948873,7,cce8c54f19d692acc5dd45d391a8bb964d15af67f314d1ac81e0597f105a70ad12935afa9487766eef90a6f8f0f3d09e6a8877e99b01d21035a05b4a16e985c4,2,0,2017-07-07T00:45:00.000,fb46fa46957cc3740ea43c2b904efc3798149347,2.8,420,2017-07-07T00:45:00.000,12,,,
353,Taxi Affiliation Services,,41.87400538,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",-87.66351755,28,1,8,Credit Card,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,5e6ba3d77c1e1597624402bd204e81b4acbc3bdb1037418884ad89e78cc8a0a73e0b418ec0f3269cfc9b2d7e890623a4e2c31bb2e8ab42e5421e2632243cf73b,2,0,2017-07-07T01:00:00.000,33427843c80ea8bb86ffb892164503f27079573a,1.8,420,2017-07-07T01:00:00.000,11,,,
354,,,41.968069,"{'type': 'Point', 'coordinates': [-87.7215590627, 41.968069]}",-87.72155906,14,0,23.25,Cash,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,3e5e544485577758282036fa05beb08dc911ad1b1750d0000ba4c48c256be414305b93e46d3b0561a7c063f035beb7ac013c78fba35ccf72dd6355d85a9db16c,0,0,2017-07-07T01:30:00.000,0916396bc1d74ac0916a3249935f56b322070b30,8.22,1080,2017-07-07T01:00:00.000,23.25,,,
355,,,41.97517094,"{'type': 'Point', 'coordinates': [-87.6875155152, 41.9751709433]}",-87.68751552,4,0,24,Cash,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,c0aa103d4801977abf28043387becdf2dc927120803c22b22efc8741642fa6f58def52abdcf1c0362749c693124adda71e2988c1ddc1bcf503078851c3871d9f,0,0,2017-07-07T01:15:00.000,0c66563a9cbb90c1c5b8301e0eaff8a9c2d93fde,8.81,1168,2017-07-07T01:00:00.000,24,,,
356,,,41.92268628,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}",-87.64948873,7,0,6.75,Cash,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,2059659f66366de2e2b2e0ea721c8a4f18d61f51547a04b359ed84510af152701b3d912f8cab34a83cf6e39812d037d677d9c92aa4484fc512b7443433289f8c,0,0,2017-07-07T01:00:00.000,124c6b414002fd76b14c125d29caa4739a37422b,1.2,372,2017-07-07T01:00:00.000,6.75,,,
357,,,41.95402765,"{'type': 'Point', 'coordinates': [-87.7633990316, 41.9540276487]}",-87.76339903,15,0,11.75,Credit Card,,41.97517094,"{'type': 'Point', 'coordinates': [-87.6875155152, 41.9751709433]}",-87.68751552,4,ee97564f06fa3d9f3b91c737e2fba31d61078abc92c685fd46e01411eed365385d2501851102c85600eb64b51293ec0c778005379297e739e56ea79efc83f3f8,2,0,2017-07-07T01:00:00.000,14e33d7b3460ca4c2c6adb03dc34c42130e21f02,3.68,639,2017-07-07T01:00:00.000,14.25,,,
358,,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,0,13.75,Cash,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,8bb584d47e0ff85f2a1826d91ced8cd9e20a7871ee6edde6734d1097c4226f85642bc979d9ce9138551e209b0dc469373be4093109cc6878f9d0559be1bf2324,0,0,2017-07-07T01:00:00.000,16007439792a2b55aed8af10c15342e90948eabd,4.37,661,2017-07-07T01:00:00.000,13.75,,,
359,Taxi Affiliation Services,,41.92268628,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}",-87.64948873,7,0,11.75,Cash,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,afa7deff4e8a5f8ba675a41a3995cd8c778238905a695341e2056476eb7b9e1249b489001e003eabaaaa57edc484f9fc600a3ae605880dd53cd83beb78900789,0,0,2017-07-07T01:15:00.000,170859c983219d083c4ae65a30cbf60c6c89be5d,3.2,780,2017-07-07T01:00:00.000,11.75,,,
360,Taxi Affiliation Services,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,0,10,Cash,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,545ac2dfd5b722e0f0d884cc68ec27d5b0537410edd8bf8cc9b5a5678e04ce29f61294267fb5abdc2a3f7732167469a04bedb5fdc972527bb29597947d2d0abd,0,0,2017-07-07T01:00:00.000,1a4fff64f5d4393b646863474e62eb4a3c1f178b,2.5,720,2017-07-07T01:00:00.000,10,,,
361,KOAM Taxi Association,,41.90120699,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",-87.67635599,24,1,7,Cash,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,41b6975ac1c3e34b8eaae02219a062e5c432d8b0228590bd6e341766d66006b094db7b5d16a3d4e36dc789feb2d07da0a0126eb56b3805333162d8a49ebe05c4,0,0,2017-07-07T01:00:00.000,1cf7dc0457868349b89f8c9d90d35efd47efe60b,1.3,420,2017-07-07T01:00:00.000,8,,,
362,,,41.92276062,"{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}",-87.69915534,22,0,17,Credit Card,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,a0e6f44a2cf29afa51da9db0ed772eed52ed87cf2e3ddf1c3ee6172f6fb45b1e1d4e8b632e785b6ccc361f598a4363787fe6c20c42c7bd0460bcee7db72092ff,3.5,0,2017-07-07T01:15:00.000,266420fccd2f9e0486603c5ba9db5e03264603b4,5.72,728,2017-07-07T01:00:00.000,21,,,
363,Dispatch Taxi Affiliation,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,0,12,Credit Card,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,a6c3cb7ab4c037a7db9e2fd3513f28e0ff17c8547a70bd37d6a45d5df4c2c78f5518cf6c3c1e9e8f8b8d21ac4a9732546cf302c79b0542487899fb025192b8d2,2.4,0,2017-07-07T01:15:00.000,277dcb34c26ae87608ffa06ee3acde46358bf2dd,3.7,480,2017-07-07T01:00:00.000,14.4,,,
364,Taxi Affiliation Services,,41.92268628,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}",-87.64948873,7,0,15.25,Cash,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,b0fe0eb3b6df5d431f6a8bc9a2881f9ee4361f0b81585690d3fd8501d739fb304f5be10cb65ad3f942b931859652722c6dfff1dbefa2079560e0c1a8a712bbc2,0,0,2017-07-07T01:15:00.000,2fef155932ba8025c88ac8fb8cc3b5eb56f2730e,4.8,840,2017-07-07T01:00:00.000,15.25,,,
365,KOAM Taxi Association,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,1.5,10.5,Cash,,41.85718386,"{'type': 'Point', 'coordinates': [-87.6203346241, 41.8571838585]}",-87.62033462,33,24263efbb8ad1e1ab55bbe9d62ea112226ad6f3a5160f1a92f656bddd12207326372fd015d4e1fa52147742c075c8246577f32f810ce9e49a801057ee4523099,0,0,2017-07-07T01:15:00.000,35bab507edd51b269be8dbc9941ed525e8ec1a44,2.9,420,2017-07-07T01:00:00.000,12,,,
366,,,41.92268628,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}",-87.64948873,7,4,34,Cash,,41.98026432,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}",-87.9136246,76,5921ca8414f7b105e97f79694430407c9fbd34ac15c4d7ac70a8e8693a330da5730774d55d6ad996b97a9dd25418db2e57f30b29babb4f0dd289fc1400db585e,0,0,2017-07-07T01:15:00.000,3d463d9662ece04b5f331c686b966971164c955d,13.51,1174,2017-07-07T01:00:00.000,38,,,
367,,17031241400,41.90602597,"{'type': 'Point', 'coordinates': [-87.6753116216, 41.906025969]}",-87.67531162,24,1.5,8.75,Cash,17031081800,41.89321636,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",-87.63784421,8,550160aed9528dda2a2189114c07dfad446b0011c043c9e13489514af13a4847c599907e366eb48f0d1e695b96bfbddeeac03dc1a061fc5fa974ca06df5a3e0e,0,0,2017-07-07T01:15:00.000,4649e3f2f5c7e635e3bd07df690215da860979e8,2.34,361,2017-07-07T01:00:00.000,10.25,,,
368,Northwest Management LLC,,41.87400538,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",-87.66351755,28,0,19.25,Cash,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,14c92115f22c1bdc2b430785fb7c6796765286b8e607644d1f0758762b87b80bf53dd85c6153046b98ef7a721f66a842501030938ce50cf833580a36e563a556,0,0,2017-07-07T01:15:00.000,4a829a3f4626d9453dc3171f3f3994ce0bc360b4,6.6,1020,2017-07-07T01:00:00.000,19.25,,,
369,,,41.9442266,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",-87.65599818,6,0,12.5,Credit Card,,41.92268628,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}",-87.64948873,7,3c814d3baedca9be4de8ddb5547c7dec404a08e148740ee0e371d1114fc63a01a587a8823b97cc9b96bf98b58764598ed1e3d763d54572c11b9feadaa3dabb85,3.25,0,2017-07-07T01:00:00.000,4b80bb9341defc578847a7696e77c7fae8fae59d,4,498,2017-07-07T01:00:00.000,16.25,,,
370,Taxi Affiliation Services,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,1,7,Cash,,41.89960211,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",-87.63330804,8,cae62043bb6569b65b89bf68a41c0000c2b257b17e17cff433619db4f98aaa954f9204b23c2f39c481d0b1e80b78c8325f98aa9ad1efb69bcbe1e68b853482a5,0,0,2017-07-07T01:15:00.000,568826da3bacfc012d086346ff0051753466efd2,1.1,540,2017-07-07T01:00:00.000,8,,,
371,,,41.9867118,"{'type': 'Point', 'coordinates': [-87.6634164054, 41.9867117999]}",-87.66341641,77,0,8.25,Cash,,41.96581197,"{'type': 'Point', 'coordinates': [-87.6558787862, 41.96581197]}",-87.65587879,3,3987ac162115fe35a9fa86f6352725fded71b82a7b9fecb87257ff695b562f5adc4c00be7218dfe6c647b795082cb598ae8e83ccb80cf578fde8c0bee45008ea,0,0,2017-07-07T01:15:00.000,5b997fe1ad4a47d887f89e38a0b5b015e5e14edb,2.1,420,2017-07-07T01:00:00.000,8.25,,,
372,,,41.92276062,"{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}",-87.69915534,22,0,7,Credit Card,,41.92276062,"{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}",-87.69915534,22,4e1cc47be197da1762ea9877e4b007495e43e8233dd5840fddbbea8030ec1d3c27f71ea3569542ec0e9f30f7a01c6a35423c8aadaaa3c0edb82383d68eafa390,0,0,2017-07-07T01:15:00.000,7e1109238e2325875897e5868e16be8a9c88011f,1.51,352,2017-07-07T01:00:00.000,7.5,,,
373,Taxi Affiliation Services,17031081700,41.89204214,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",-87.63186395,8,0,8.25,Credit Card,17031833000,41.88528132,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",-87.6572332,28,b39911a1ab050d3e87534f69187fca5a7559dc62d12298253d8dfd71daf5bc6573d23e2b6130b8ec002ad6fae8610bb830bf86dfff1d1accd261f68e0e38c8c4,2.5,0,2017-07-07T01:00:00.000,84300b9cc69b3d43764fef605ec2daa9e481f968,1.6,600,2017-07-07T01:00:00.000,10.75,,,
374,Taxi Affiliation Services,,41.87886558,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",-87.62519214,32,0,10.5,Cash,,41.85718386,"{'type': 'Point', 'coordinates': [-87.6203346241, 41.8571838585]}",-87.62033462,33,5c17fa43f6741d22cfd796eca55835c65bbdfdbc3d010d954c17de5e65cc8e6a51917a188d990aa0dffa3a849f031fe9acf4b4e8893dc95c355e48e4b758c8c7,0,0,2017-07-07T01:15:00.000,85ad6f03a03918902c90b6efdb1de28b66e01f4d,2.7,720,2017-07-07T01:00:00.000,10.5,,,
